PLAN_ID,BENEFIT_NAME,BENEFIT_GRP,PPT_Flag,PRODCODE,ARO_PC,TYPE,TYPE2,TYPE3,MinAge,MaxAge,MinTerm,MaxTerm,Minppt,Maxppt,MaxMatAge,MinMatAge,MinPrem,MaxPrem,MinSA,MaxSA,MapTo,DBOPT,Count,RE_CODE,FA_Zero,UIN_IND,NO_UIN_IND,DBO,VAL_METHOD,Revival_Period,Post_2013_Ind,ROP_IND,Payout_opt
TG2P6,Max Life Guaranteed Income Plan(6 Pay)_New ,GIP 6 pay New,1,C_NGI2,C_NGI2,NPAR,Plan,NPAR Savings,25,60,16,16,6,6,76,41,75000,9999999999,450873,9999999999,C_NGI2,99,1,0,0,0,0,2,0,24,1,0,0
TG2P12,Max Life Guaranteed Income Plan(12 Pay)_New ,GIP 12 pay New,1,C_NGI2,C_NGI2,NPAR,Plan,NPAR Savings,25,55,22,22,12,12,77,47,20000,9999999999,269565,9999999999,C_NGI2,99,1,0,0,0,0,2,0,24,1,0,0
TNOTP2,Max Life Online Term Plan Plus_NC_New,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TANOTH,Max Life Online Term Plan Plus_Benefit_Loan_NC,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TNOT60,Max Life Online Term Plan Plus_60_NC,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TNCPAB,Max Life Comprehensive Accident Benefit Rider_NC,Max Life Comprehensive Accident Benefit Rider NC- OTPP2,1,CNOTP2,C_NCAB,NPAR,Rider,NPAR Protection,18,60,10,40,10,40,75,28,31,9999999999,50000,10000000,C_NCAB,99,99,0,0,1,45,1,0,36,1,0,0
VN04,Max Life Waiver Of Premium Plus Rider_NC,WOP Plus -OTPP2,1,CNOTP2,C_WPRO,NPAR,Rider,NPAR Protection,18,65,5,35,5,35,70,23,2,9999999999,1000,350000,C_WPRO,99,99,0,0,2,0,1,0,36,1,0,0
VCWOP,Max Life Payor Rider (WOP Plus)_NC,WOP Plus -OTPP2,1,CNOTP2,C_WPRO,NPAR,Rider,NPAR Protection,18,65,5,35,5,35,70,23,2,9999999999,1000,350000,C_WPRO,99,99,0,0,2,0,1,0,36,1,0,0
TBNOTM,Max Life Online Term Plan Plus_Benefit_Marriage_NC,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TBNOC1,Max Life Online Term Plan Plus_Benefit_Child1_NC,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TBNOC2,Max Life Online Term Plan Plus_Benefit_Child2_NC,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TBNOTH,Max Life Online Term Plan Plus_Benefit_Loan_NC,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TCOTP2,Max Life Online Term Plan Plus_CO_New,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TACOTM,Max Life Online Term Plan Plus_Benefit_Marriage_CO,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TACOC1,Max Life Online Term Plan Plus_Benefit_Child1_CO,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TACOC2,Max Life Online Term Plan Plus_Benefit_Child2_CO,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TACOTH,Max Life Online Term Plan Plus_Benefit_Loan_CO,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TCOT60,Max Life Online Term Plan Plus_60_CO,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TCCPAB,Max Life Comprehensive Accident Benefit Rider_CO,Max Life Comprehensive Accident Benefit Rider CO- OTPP2,1,CNOTP2,C_NCAB,NPAR,Rider,NPAR Protection,18,60,10,40,10,40,75,28,31,9999999999,50000,10000000,C_NCAB,99,99,0,0,1,45,1,0,36,1,0,0
VN05,Max Life Waiver Of Premium Plus Rider_CO,WOP Plus -OTPP2,1,CNOTP2,C_WPRO,NPAR,Rider,NPAR Protection,18,65,5,35,5,35,70,23,2,9999999999,1000,350000,C_WPRO,99,99,0,0,2,0,1,0,36,1,0,0
VAWOP,Max Life Payor Rider (WOP Plus)_CO,WOP Plus -OTPP2,1,CNOTP2,C_WPRO,NPAR,Rider,NPAR Protection,18,65,5,35,5,35,70,23,2,9999999999,1000,350000,C_WPRO,99,99,0,0,2,0,1,0,36,1,0,0
TBCOTM,Max Life Online Term Plan Plus_Benefit_Marriage_CO,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TBCOC1,Max Life Online Term Plan Plus_Benefit_Child1_CO,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TBCOC2,Max Life Online Term Plan Plus_Benefit_Child2_CO,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TBCOTH,Max Life Online Term Plan Plus_Benefit_Loan_CO,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TNCIB,Max Life Critical Benefit Rider_NC   ,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2,9999999999,1000,1000000000,NA,99,99,0,0,0,0,1,0,24,1,0,0
TCCIB,Max Life Critical Benefit Rider_CO,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2,9999999999,1000,1000000000,NA,99,99,0,0,0,0,1,0,24,1,0,0
TANOTM,Max Life Online Term Plan Plus_Benefit_Marriage_NC,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TANOC1,Max Life Online Term Plan Plus_Benefit_Child1_NC,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TANOC2,Max Life Online Term Plan Plus_Benefit_Child2_NC,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TAWP5,Max Life Assured Wealth Plan,Assured Wealth Plan,1,C_NAWP,C_NAWP,NPAR,Plan,NPAR Savings,8,55,10,10,5,5,65,18,30000,9999999999,197460,9999999999,C_NAWP,99,99,0,0,0,0,4,0,24,1,0,0
TGBP5,Max Life POS Guaranteed Benefits Plan,POS Guaranteed Benefits Plan,1,C_NGWP,C_NGWP,NPAR,Plan,NPAR Savings,18,50,10,10,5,5,60,28,15000,99000,92285,773317,C_NGWP,99,99,0,0,0,0,4,0,24,1,0,0
UCOSWF,Max Life Online Savings Plan Wealth Solution_Co,OSP,0,UL_OSP,UL_OSP,UL,Plan,UL,18,60,5,67,5,67,85,23,12000,9999999999,0,9999999999,UL_OSP,99,1,0,0,0,0,1,0,24,1,0,0
UCOSWR,Max Life Online Savings Plan Wealth Solution_Co Risk,OSP,0,UL_OSP,UL_OSP,UL,Plan,UL,18,60,5,67,5,67,85,23,12000,9999999999,120000,9999999999,UL_OSP,99,0,0,0,0,0,1,0,24,1,0,0
UCOSWP,Max Life Online Savings Plan Wealth Solution_Co Premium,OSP,1,UL_OSP,UL_OSP,UL,Plan,UL,18,60,5,67,5,67,85,23,12000,9999999999,0,9999999999,UL_OSP,99,0,0,1,0,0,1,0,24,1,0,0
UCOSCF,Max Life Online Savings Plan Child Solution_Co ,OSP,0,UL_OSP,UL_OSP,UL,Plan,UL,18,54,5,30,5,30,64,23,12000,9999999999,0,9999999999,UL_OSP,99,1,0,0,0,0,1,0,24,1,0,0
UCOSCR,Max Life Online Savings Plan Child Solution_Co Risk,OSP,0,UL_OSP,UL_OSP,UL,Plan,UL,18,54,5,30,5,30,64,23,12000,9999999999,120000,9999999999,UL_OSP,99,0,0,0,0,0,1,0,24,1,0,0
UCOSCP,Max Life Online Savings Plan Child Solution_Co Premium,OSP,1,UL_OSP,UL_OSP,UL,Plan,UL,18,54,5,30,5,30,64,23,12000,9999999999,0,9999999999,UL_OSP,99,0,0,1,0,0,1,0,24,1,0,0
USCWOP,Max Life Online Savings FOP Child Solution,OSP,0,U_SWOP,U_SWOP,UL,Plan,UL,18,54,5,30,5,30,64,23,36000,9999999999,360000,9999999999,UL_OSP,99,1,0,0,0,0,1,0,24,1,0,0
UNOSWF,Max Life Online Savings Plan Wealth Solution_NC,OSP,0,UL_OSP,UL_OSP,UL,Plan,UL,18,60,5,67,5,67,85,23,12000,9999999999,0,9999999999,UL_OSP,99,1,0,0,0,0,1,0,24,1,0,0
UNOSWR,Max Life Online Savings Plan Wealth Solution_NC Risk,OSP,0,UL_OSP,UL_OSP,UL,Plan,UL,18,60,5,67,5,67,85,23,12000,9999999999,120000,9999999999,UL_OSP,99,0,0,0,0,0,1,0,24,1,0,0
UNOSWP,Max Life Online Savings Plan Wealth Solution_NC Premium,OSP,1,UL_OSP,UL_OSP,UL,Plan,UL,18,60,5,67,5,67,85,23,12000,9999999999,0,9999999999,UL_OSP,99,0,0,1,0,0,1,0,24,1,0,0
UNOSCF,Max Life Online Savings Plan Child Solution_NC,OSP,0,UL_OSP,UL_OSP,UL,Plan,UL,18,54,5,30,5,30,64,23,12000,9999999999,0,9999999999,UL_OSP,99,1,0,0,0,0,1,0,24,1,0,0
UNOSCR,Max Life Online Savings Plan Child Solution_NC Risk,OSP,0,UL_OSP,UL_OSP,UL,Plan,UL,18,54,5,30,5,30,64,23,12000,9999999999,120000,9999999999,UL_OSP,99,0,0,0,0,0,1,0,24,1,0,0
UNOSCP,Max Life Online Savings Plan Child Solution_NC Premium,OSP,1,UL_OSP,UL_OSP,UL,Plan,UL,18,54,5,30,5,30,64,23,12000,9999999999,0,9999999999,UL_OSP,99,0,0,1,0,0,1,0,24,1,0,0
EPRSCL,Max Life Savings Advantage Limited Pay Long Term Plan-CO,Saving Advantage Plan,1,C_PSAP,C_PSAP,PAR,Plan,Par,0,60,15,30,5,12,80,18,8500,9999999999,24425,9999999999,C_PSAP,99,1,0,0,0,111,5,0,36,1,0,0
EPRSCT,Max Life Savings Advantage Limited Pay Short Term Plan-CO,Saving Advantage Plan,1,C_PSAP,C_PSAP,PAR,Plan,Par,0,60,10,15,5,10,80,18,50000,9999999999,169379,9999999999,C_PSAP,99,1,0,0,0,111,5,0,36,1,0,0
EPRSCR,Max Life Savings Advantage Regular Pay Plan-CO,Saving Advantage Plan,0,C_PSAP,C_PSAP,PAR,Plan,Par,0,45,20,30,20,30,65,18,8500,9999999999,24425,9999999999,C_PSAP,99,1,0,0,0,111,5,0,36,1,0,0
EPRSCS,Max Life Savings Advantage Single Pay Plan-CO,Saving Advantage Plan,1,C_PSAP,C_PSAP,PAR,Plan,Par,8,65,10,10,1,1,75,18,100000,9999999999,78738,9999999999,C_PSAP,99,1,0,0,0,111,5,0,24,1,0,0
TCPTPR,Max Life Smart Term Plan_Regular_CO,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,3150,151400000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,0,0
TCPTPL,Max Life Smart Term Plan_Limited_CO,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,10,50,5,15,85,28,4600,543200000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,0,0
TCPTPS,Max Life Smart Term Plan_Single,NSUT,0,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,10,50,1,1,85,28,23550,2746600000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,0,0
TCPT60,Max Life Smart Term Plan_60 Pay_CO,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,44,16,50,16,42,85,34,4500,129300000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,0,0
TCPADB,Max Life  Accidental Cover Rider,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,5,50,5,50,85,23,30,6000,50000,10000000,C_NSUT,99,99,0,0,0,0,1,0,24,1,0,0
TCLCIB,Max Life Accelerated Critical Illness Benefit-LEVEL,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,75,28,460,112150,500000,5000000,C_NSUT,99,99,0,0,0,0,1,0,24,1,0,0
TCICIB,Max Life Accelerated Critical Illness Benefit- INCREASING,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,75,28,635,69900,500000,2500000,C_NSUT,99,99,0,0,0,0,1,0,24,1,0,0
VN06,Max Life Waiver Of Premium Plus Rider_CO ,Max Life Waiver Of Premium Plus Rider_CO ,1,C_NSUT,C_WPRO,NPAR,Rider,,18,60,10,50,10,50,85,28,6,59815,1000,9999999999,C_NSUT,99,99,0,0,2,0,1,0,24,1,0,0
VDWOP,Max Life Payor Rider (WOP Plus)_CO,Max Life Payor Rider (WOP Plus)_CO,1,C_NSUT,C_WPRO,NPAR,Rider,,18,60,10,50,10,50,85,28,13,105305,1000,9999999999,C_NSUT,99,99,0,0,2,0,1,0,24,1,0,0
TCPTRR,Max Life Smart Term Plan_Return_Regular_CO,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,6500,249100000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,1,0
TCPTRL,Max Life Smart Term Plan_Return_Limited_CO,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,10,50,5,15,85,28,8900,976300000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,1,0
TCPTRS,Max Life Smart Term Plan_Return_Single,NSUT,0,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,10,50,1,1,85,28,114250,4451200000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,1,0
TCPR60,Max Life Smart Term Plan_Return_60 Pay_CO,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,44,16,50,16,42,85,34,7300,338600000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,1,0
TNPTPR,Max Life Smart Term Plan_Regular_NC,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2725,140200000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,0,0
TNPT60,Max Life Smart Term Plan_60 Pay_NC,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,44,16,50,16,42,85,34,3650,119700000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,0,0
TNPTPL,Max Life Smart Term Plan_Limited_NC,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,10,50,5,15,85,28,4225,543200000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,0,0
TNPTPS,Max Life Smart Term Plan_Single_NC,NSUT,0,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,10,50,1,1,85,28,29400,2746600000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,0,0
VN07,Max Life Waiver Of Premium Plus Rider_NC,Max Life Waiver Of Premium Plus Rider_NC,1,C_NSUT,C_WPRO,NPAR,Rider,,18,60,10,50,10,50,85,28,6,59815,1000,9999999999,C_NSUT,99,99,0,0,2,0,1,0,24,1,0,0
VEWOP,Max Life Payor Rider (WOP Plus)_NC,Max Life Payor Rider (WOP Plus)_NC,1,C_NSUT,C_WPRO,NPAR,Rider,,18,60,10,50,10,50,85,28,13,105305,1000,9999999999,C_NSUT,99,99,0,0,2,0,1,0,24,1,0,0
TNPTRR,Max Life Smart Term Plan_Return_Regular_NC,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,5000,313500000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,1,0
TNPR60,Max Life Smart Term Plan_Return_60 Pay_NC,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,44,16,50,16,42,85,34,5400,181600000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,1,0
TNPTRL,Max Life Smart Term Plan_Return_Limited_NC,NSUT,1,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,10,50,5,15,85,28,7150,976300000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,1,0
TNPTRS,Max Life Smart Term Plan_Return_Single_NC,NSUT,0,C_NSUT,C_NSUT,NPAR,Plan,NPAR Protection,18,60,10,50,1,1,85,28,90375,4451200000,1000000,9999999999,C_NSUT,99,99,0,0,0,0,1,0,24,1,1,0
UFTP10,MNYL Flexi Fortune Top up (10 Pay),Flexi Invest,1,U_FFLT,U_FFLT,UL,Plan,UL,7,50,15,15,0,10,65,22,5000,100000,0,99999999999,U_FFLT,99,0,0,0,0,0,1,0,24,0,0,0
IAL20,Max Life Guaranteed Lifetime Income Plan 20,Immediate Annuity,0,CNAG20,CNAG20,GenAnn20,Plan,NPAR Savings,0,100,0,9999999999,0,100,9999999999,0,0,9999999999,0,9999999999,CNAG20,99,1,0,0,0,0,1,0,0,0,0,0
ZYRT,Max Life Unknown  plan,Max Life Unknown  plan,0,C_ZYRT,C_ZYRT,C_ZYRT,Plan,,0,100,0,9999999999,0,100,9999999999,0,0,9999999999,0,9999999999,C_ZYRT,99,1,0,0,0,0,1,0,0,0,0,0
TAWPL,Max Life Assured Wealth Plan Limited Pay,Assured Wealth Plan,1,CNAWP3,CNAWP3,NPAR,Plan,NPAR Savings,0,60,10,20,5,10,70,18,24000,9999999999,161225,9999999999,CNAWP3,99,99,0,0,0,0,4,0,24,1,0,0
IAJ,Max Life Guaranteed Lifetime Income Plan - Joint Life Immediate Annuity,Immediate Annuity,0,CNAIDP,CNAIDP,GenAnn,Plan,NPAR Savings,0,85,0,9999999999,1,1,9999999999,0,0,9999999999,0,9999999999,CNAIDP,99,1,0,0,0,0,1,0,0,1,0,SP
IAJC,Max Life Guaranteed Lifetime Income Plan - Joint Life Immediate Annuity (Comm),Immediate Annuity,0,CNAIDP,CNAIDP,GenAnn,Plan,NPAR Savings,0,85,0,9999999999,1,1,9999999999,0,0,9999999999,0,9999999999,CNAIDP,99,1,0,0,0,0,1,0,0,1,0,SP
IAJR,Max Life Guaranteed Lifetime Income Plan - Joint Life Immediate Annuity ROP,Immediate & Deferred Annuity,0,CNAIDR,CNAIDR,GenAnn,Plan,NPAR Savings,0,85,0,9999999999,1,1,9999999999,0,0,9999999999,12000,9999999999,CNAIDR,99,1,0,0,0,0,1,0,0,1,0,SP
IAJRC,Max Life Guaranteed Lifetime Income Plan-Joint Life Immediate Annuity ROP (Comm),Immediate Annuity,0,CNAIDR,CNAIDR,GenAnn,Plan,NPAR Savings,0,85,0,9999999999,1,1,9999999999,0,0,9999999999,12000,9999999999,CNAIDR,99,1,0,0,0,0,1,0,0,1,0,SP
IAS,Max Life Guaranteed Lifetime Income Plan - Single Life Immediate Annuity,Immediate Annuity,0,CNAIDP,CNAIDP,GenAnn,Plan,NPAR Savings,0,85,0,9999999999,1,1,9999999999,0,0,9999999999,0,9999999999,CNAIDP,99,1,0,0,0,0,1,0,0,1,0,SP
IASC,Max Life Guaranteed Lifetime Income Plan - Single Life Immediate Annuity (Comm),Immediate Annuity,0,CNAIDP,CNAIDP,GenAnn,Plan,NPAR Savings,0,85,0,9999999999,1,1,9999999999,0,0,9999999999,0,9999999999,CNAIDP,99,1,0,0,0,0,1,0,0,1,0,SP
IASR,Max Life Guaranteed Lifetime Income Plan - Single Life Immediate Annuity ROP,Immediate Annuity,0,CNAIDR,CNAIDR,GenAnn,Plan,NPAR Savings,0,85,0,9999999999,1,1,9999999999,0,0,9999999999,12000,9999999999,CNAIDR,99,1,0,0,0,0,1,0,0,1,0,SP
IASRC,Max Life Guaranteed Lifetime Income Plan-Single Life Immediate Annuity ROP(Comm),Immediate Annuity,0,CNAIDR,CNAIDR,GenAnn,Plan,NPAR Savings,0,85,0,9999999999,1,1,9999999999,0,0,9999999999,12000,9999999999,CNAIDR,99,1,0,0,0,0,1,0,0,1,0,SP
TDAJ,Max Life Guaranteed Lifetime Income Plan - Joint Life Deferred Annuity,Immediate Annuity,0,CNAIDR,CNAIDR,GenAnn,Plan,NPAR Savings,25,85,0,9999999999,1,1,9999999999,0,0,9999999999,12000,9999999999,CNAIDR,99,1,0,0,0,0,1,0,0,1,0,SP
TDAJC,Max Life Guaranteed Lifetime Income Plan - Joint Life Deferred Annuity (Comm),Immediate Annuity,0,CNAIDR,CNAIDR,GenAnn,Plan,NPAR Savings,25,85,0,9999999999,1,1,9999999999,0,0,9999999999,12000,9999999999,CNAIDR,99,1,0,0,0,0,1,0,0,1,0,SP
TDAS,Max Life Guaranteed Lifetime Income Plan - Single Life Deferred Annuity,Immediate Annuity,0,CNAIDR,CNAIDR,GenAnn,Plan,NPAR Savings,25,85,0,9999999999,1,1,9999999999,0,0,9999999999,12000,9999999999,CNAIDR,99,1,0,0,0,0,1,0,0,1,0,SP
TDASC,Max Life Guaranteed Lifetime Income Plan - Single Life Deferred Annuity (Comm),Immediate Annuity,0,CNAIDR,CNAIDR,GenAnn,Plan,NPAR Savings,25,85,0,9999999999,1,1,9999999999,0,0,9999999999,12000,9999999999,CNAIDR,99,1,0,0,0,0,1,0,0,1,0,SP
TNOTPL,Max Life Online Term Plan Plus_60_NC,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
TCOTPL,Max Life Online Term Plan Plus_60_CO,OTPP 2,1,CNOTP2,CNOTP2,NPAR,Plan,NPAR Protection,18,60,10,50,10,50,85,28,2200,21844600,2500000,1000000000,CNOTP2,99,99,0,0,0,0,1,0,24,1,0,0
ESMI8,Max Life Monthly Income Advantage Plan 8 pay,Max Life Monthly Income Advantage Plan,1,CPMIA5,CPMIA5,PAR,Plan,Par,18,55,18,18,8,8,73,36,25000,9999999999,216000,9999999999,CPMIA5,99,99,0,0,0,0,1,0,24,1,0,0
EWOP8,Max Life Savings Waiver of Premium Rider 8 pay,Max Life Savings Waiver of Premium Rider 8 pay,1,CPMIA5,CPMIA5_WOP,PAR,Rider,,18,55,18,18,8,8,73,36,0,0,0,9999999999,NA,99,99,0,0,2,80,1,0,24,1,0,0
UFIPPL,Max Life Flexi Wealth Plus Premium (Limited Pay)                                ,Flexi Invest,1,U_FIPP,U_FIPP,UL,Plan,UL,0,60,10,30,5,29,80,18,50000,99999999999,0,99999999999,U_FIPP,99,0,0,1,0,0,1,0,36,1,0,0
UFIPRL,Max Life Flexi Wealth Plus Risk (Limited Pay)                                   ,Flexi Invest,0,U_FIPP,U_FIPP,UL,Plan,UL,0,60,10,30,5,29,80,18,50000,99999999999,500000,99999999999,U_FIPP,99,0,0,0,0,0,1,0,36,1,0,0
UFIPPR,Max Life Flexi Wealth Plus Premium (Regular Pay)                                ,Flexi Invest,1,U_FIPP,U_FIPP,UL,Plan,UL,0,60,10,30,10,30,80,18,25000,99999999999,0,99999999999,U_FIPP,99,0,0,1,0,0,1,0,36,1,0,0
UFIPRR,Max Life Flexi Wealth Plus Risk (Regular Pay)                                   ,Flexi Invest,0,U_FIPP,U_FIPP,UL,Plan,UL,0,60,10,30,10,30,80,18,25000,99999999999,250000,99999999999,U_FIPP,99,0,0,0,0,0,1,0,36,1,0,0
UFIPPS,Max Life Flexi Wealth Plus Premium (Single Pay)                                 ,Flexi Invest,1,U_FIPP,U_FIPP,UL,Plan,UL,0,70,10,30,1,1,80,18,200000,99999999999,0,99999999999,U_FIPP,99,0,0,1,0,0,1,0,36,1,0,0
UFIPRS,Max Life Flexi Wealth Plus Risk (Single Pay)                                    ,Flexi Invest,0,U_FIPP,U_FIPP,UL,Plan,UL,0,70,10,30,1,1,80,18,200000,99999999999,250000,99999999999,U_FIPP,99,0,0,0,0,0,1,0,36,1,0,0
UFIPPW,Max Life Flexi Wealth Plus Premium_Whole Life (Limited Pay)                     ,Flexi Invest,1,U_FIPP,U_FIPP,UL,Plan,UL,18,55,45,82,7,20,100,100,100000,99999999999,0,99999999999,U_FIPP,99,0,0,1,0,0,1,0,36,1,0,0
UFIPRW,Max Life Flexi Wealth Plus Risk_Whole Life (Limited Pay)                        ,Flexi Invest,0,U_FIPP,U_FIPP,UL,Plan,UL,18,55,45,82,7,20,100,100,100000,99999999999,1000000,99999999999,U_FIPP,99,0,0,0,0,0,1,0,36,1,0,0
UFIPFL,Max Life Flexi Wealth Plus (Limited Pay),Flexi Invest,0,U_FIPP,U_FIPP,UL,Plan,UL,0,60,10,30,5,29,80,18,50000,99999999999,0,99999999999,U_FIPP,99,1,0,0,0,0,1,0,36,1,0,0
UFIPFR,Max Life Flexi Wealth Plus (Regular Pay),Flexi Invest,0,U_FIPP,U_FIPP,UL,Plan,UL,0,60,10,30,10,30,80,18,25000,99999999999,0,99999999999,U_FIPP,99,1,0,0,0,0,1,0,36,1,0,0
